timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
22-10-25--12:43,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,0,32,32 128 128,1024,4,0.001,200,200,62.531,1.302,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,262.211,262.000,271.000,5.324,602.013,603.000,604.000,2.028,844.928,845.000,853.000,5.180,112083.186,112085.000,112092.000,6.919,437.326,437.000,441.000,2.271,181.117,181.000,185.000,1.511,61.825,62.000,65.000,1.058,113565.859,113566.000,113581.000,9.181,112989.946,112990.000,113004.000,8.617,1.789,0.219,1.772796,0.212973,0.210062,0.210062,"[542, 542, 539, 543, 541]","[539, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[539, 539, 540, 539, 539]"
22-10-25--12:46,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,1,1024,0,32,32 128 128,1024,4,0.001,200,200,62.531,1.302,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.219,1.772796,0.212973,0.210062,0.000000,"[542, 542, 539, 543, 541]","[539, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
22-10-25--13:19,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,32,32 128 128,1024,4,0.001,200,200,62.531,0.366,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,262.155,262.000,271.000,5.310,602.082,603.000,604.000,2.019,844.883,845.000,853.000,5.196,7850.506,7851.000,7852.000,1.621,414.896,414.000,433.000,10.367,182.577,182.000,186.000,1.825,61.917,62.000,65.000,1.014,9312.223,9311.000,9331.000,11.148,8757.313,8757.000,8766.000,5.615,1.789,1.654,1.772796,1.649057,1.643385,1.643805,"[542, 542, 539, 543, 541]","[541, 542, 539, 542, 541]","([541, 542, 539, 542, 541],)","[541, 542, 539, 542, 541]"
22-10-25--13:51,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,32,32 128 128,1024,4,0.001,200,200,62.531,0.366,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,262.355,262.000,271.000,5.310,597.483,599.000,600.000,1.983,845.468,846.000,854.000,5.250,6174.518,6174.000,6178.000,2.051,409.347,408.000,427.000,10.389,181.698,181.000,185.000,1.867,60.991,61.000,64.000,1.025,7625.432,7625.000,7644.000,11.218,7081.007,7081.000,7090.000,5.403,1.789,1.654,1.772796,1.649057,1.643385,1.643805,"[542, 542, 539, 543, 541]","[541, 542, 539, 542, 541]","([541, 542, 539, 542, 541],)","[541, 542, 539, 542, 541]"
22-10-25--14:24,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,2,32,32 128 128,1024,4,0.001,200,200,62.531,0.467,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,262.089,262.000,271.000,5.286,601.815,603.000,604.000,1.993,844.918,845.000,853.000,5.200,18833.348,18834.000,18836.000,1.845,417.560,417.000,435.000,9.268,183.366,183.000,187.000,1.847,61.929,62.000,65.000,0.972,20298.182,20298.000,20317.000,10.706,19740.200,19740.000,19749.000,5.695,1.789,1.768,1.772796,1.750616,1.750021,1.750618,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
22-10-25--14:27,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,1,1024,2,32,32 128 128,1024,4,0.001,200,200,62.531,0.468,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.768,1.772796,1.750616,1.750021,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
22-10-25--15:00,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,3,32,32 128 128,1024,4,0.001,200,200,62.531,0.487,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,262.179,262.000,271.000,5.276,601.795,603.000,604.000,2.019,844.951,845.000,853.000,5.205,20791.312,20792.000,20793.000,1.716,412.921,412.000,430.000,8.774,183.305,183.000,187.000,1.840,61.896,62.000,65.000,0.977,22251.528,22251.000,22270.000,9.987,21698.175,21698.000,21707.000,5.569,1.789,1.775,1.772796,1.762098,1.761019,1.760649,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
22-10-25--15:03,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,1,1024,3,32,32 128 128,1024,4,0.001,200,200,62.531,0.487,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.775,1.772796,1.762098,1.761019,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
22-10-25--15:36,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,8,128 512 512,1024,4,0.001,200,200,62.531,0.556,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,262.199,262.000,271.000,5.280,602.046,603.000,604.000,2.021,844.942,845.000,853.000,5.206,28752.825,28753.000,28759.000,4.679,411.710,411.000,426.000,7.665,183.674,183.000,188.000,1.893,61.940,62.000,65.000,1.009,30212.441,30212.000,30229.050,10.083,29659.693,29660.000,29671.000,7.194,1.789,1.774,1.772796,1.752303,1.752280,1.752280,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
22-10-25--15:39,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,1,1024,1,8,128 512 512,1024,4,0.001,200,200,62.531,0.556,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.774,1.772796,1.752303,1.752280,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
