active_cell,input_dim,num_layers,hidden_units_list,output_dim,model_h_size_int8_kb,model_file_size_int8_kb,model_file_size_int8_mb,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,avg_normalize_input_us,avg_quantize_input_us,avg_interpreter_invoke_us,avg_dequantize_output_us,avg_extract_codebook_index_us,avg_extract_codebook_index_fast_us,tot_latency_us,extract_codebook_index_list[0:5],extract_codebook_index_fast_list[0:5]
1,128,1,"[128, 512, 512]",64,9.88,27.71,0.03,129.8,0.31,240,320,4,280.222,210.222,2906.0,33.778,14.778,6.222,3445.0,"[45, 31, 31, 31, 45]","[45, 31, 31, 31, 45]"
1,128,2,"[128, 512, 512]",64,27.71,122.04,0.12,129.8,0.4,240,320,4,280.111,210.222,12828.111,33.667,14.444,6.0,13366.556,"[35, 4, 20, 20, 20]","[35, 4, 20, 20, 20]"
1,128,3,"[128, 512, 512]",64,122.04,384.37,0.38,129.8,0.66,240,320,4,280.333,208.889,40999.556,33.0,14.333,6.222,41536.111,"[52, 52, 1, 2, 52]","[52, 52, 1, 2, 52]"
2,256,0,"[256, 1024, 1024]",1024,384.37,269.12,0.26,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,1,"[256, 1024, 1024]",1024,269.12,336.46,0.33,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,2,"[256, 1024, 1024]",1024,336.46,1372.79,1.34,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,3,"[256, 1024, 1024]",1024,1372.79,2409.12,2.35,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,0,"[256, 1024, 1024]",512,2409.12,135.12,0.13,-2368,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,1,"[256, 1024, 1024]",512,135.12,202.46,0.2,-2368,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,2,"[256, 1024, 1024]",512,202.46,854.79,0.83,-2368,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,3,"[256, 1024, 1024]",512,854.79,1891.12,1.85,-2368,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,0,"[256, 1024, 1024]",256,1891.12,68.12,0.07,-1344,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,1,"[256, 1024, 1024]",256,68.12,135.46,0.13,-1344,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,2,"[256, 1024, 1024]",256,135.46,595.79,0.58,-1344,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,3,"[256, 1024, 1024]",256,595.79,1632.12,1.59,-1344,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,0,"[256, 1024, 1024]",128,1632.12,34.62,0.03,-832,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,1,"[256, 1024, 1024]",128,34.62,101.96,0.1,-832,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,2,"[256, 1024, 1024]",128,101.96,466.29,0.46,-832,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,3,"[256, 1024, 1024]",128,466.29,1502.62,1.47,-832,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,0,"[256, 1024, 1024]",64,1502.62,17.88,0.02,-576,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,1,"[256, 1024, 1024]",64,17.88,85.21,0.08,-576,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,2,"[256, 1024, 1024]",64,85.21,401.54,0.39,-576,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
2,256,3,"[256, 1024, 1024]",64,401.54,1437.87,1.4,-576,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,0,"[512, 2048, 2048]",1024,1437.87,525.12,0.51,-6464,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,1,"[512, 2048, 2048]",1024,525.12,787.46,0.77,-6464,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,2,"[512, 2048, 2048]",1024,787.46,3371.79,3.29,-6464,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,3,"[512, 2048, 2048]",1024,3371.79,7492.12,7.32,-6464,-3620332,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,0,"[512, 2048, 2048]",512,7492.12,263.12,0.26,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,1,"[512, 2048, 2048]",512,263.12,525.46,0.51,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,2,"[512, 2048, 2048]",512,525.46,2341.79,2.29,-4416,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,3,"[512, 2048, 2048]",512,2341.79,6462.12,6.31,-4416,-2565612,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,0,"[512, 2048, 2048]",256,6462.12,132.12,0.13,-3392,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,1,"[512, 2048, 2048]",256,132.12,394.46,0.39,-3392,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,2,"[512, 2048, 2048]",256,394.46,1826.79,1.78,-3392,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,3,"[512, 2048, 2048]",256,1826.79,5947.12,5.81,-3392,-2038252,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,0,"[512, 2048, 2048]",128,5947.12,66.62,0.07,-2880,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,1,"[512, 2048, 2048]",128,66.62,328.96,0.32,-2880,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,2,"[512, 2048, 2048]",128,328.96,1569.29,1.53,-2880,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,3,"[512, 2048, 2048]",128,1569.29,5689.62,5.56,-2880,-1774572,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,0,"[512, 2048, 2048]",64,5689.62,33.88,0.03,-2624,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,1,"[512, 2048, 2048]",64,33.88,296.21,0.29,-2624,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,2,"[512, 2048, 2048]",64,296.21,1440.54,1.41,-2624,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
4,512,3,"[512, 2048, 2048]",64,1440.54,5560.87,5.43,-2624,-1642732,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,0,"[1024, 4096, 4096]",1024,5560.87,1037.12,1.01,-10560,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,1,"[1024, 4096, 4096]",1024,1037.12,2073.46,2.02,-10560,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,2,"[1024, 4096, 4096]",1024,2073.46,9289.79,9.07,-10560,-5461148,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,3,"[1024, 4096, 4096]",1024,9289.79,25722.12,25.12,-10560,-22287852,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,0,"[1024, 4096, 4096]",512,25722.12,519.12,0.51,-8512,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,1,"[1024, 4096, 4096]",512,519.12,1555.46,1.52,-8512,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,2,"[1024, 4096, 4096]",512,1555.46,7235.79,7.07,-8512,-3357852,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,3,"[1024, 4096, 4096]",512,7235.79,23668.12,23.11,-8512,-20184556,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,0,"[1024, 4096, 4096]",256,23668.12,260.12,0.25,-7488,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,1,"[1024, 4096, 4096]",256,260.12,1296.46,1.27,-7488,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,2,"[1024, 4096, 4096]",256,1296.46,6208.79,6.06,-7488,-2306204,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,3,"[1024, 4096, 4096]",256,6208.79,22641.12,22.11,-7488,-19132908,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,0,"[1024, 4096, 4096]",128,22641.12,130.62,0.13,-6976,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,1,"[1024, 4096, 4096]",128,130.62,1166.96,1.14,-6976,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,2,"[1024, 4096, 4096]",128,1166.96,5695.29,5.56,-6976,-1780380,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,3,"[1024, 4096, 4096]",128,5695.29,22127.62,21.61,-6976,-18607084,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,0,"[1024, 4096, 4096]",64,22127.62,65.88,0.06,-6720,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,1,"[1024, 4096, 4096]",64,65.88,1102.21,1.08,-6720,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,2,"[1024, 4096, 4096]",64,1102.21,5438.54,5.31,-6720,-1517468,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
8,1024,3,"[1024, 4096, 4096]",64,5438.54,21870.87,21.36,-6720,-18344172,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,0,"[1536, 6144, 6144]",1024,21870.87,1549.12,1.51,-14656,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,1,"[1536, 6144, 6144]",1024,1549.12,3871.46,3.78,-14656,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,2,"[1536, 6144, 6144]",1024,3871.46,17767.79,17.35,-14656,-14142620,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,3,"[1536, 6144, 6144]",1024,17767.79,54704.12,53.42,-14656,-51965420,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,0,"[1536, 6144, 6144]",512,54704.12,775.12,0.76,-12608,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,1,"[1536, 6144, 6144]",512,775.12,3097.46,3.02,-12608,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,2,"[1536, 6144, 6144]",512,3097.46,14689.79,14.35,-12608,-10990748,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,3,"[1536, 6144, 6144]",512,14689.79,51626.12,50.42,-12608,-48813548,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,0,"[1536, 6144, 6144]",256,51626.12,388.12,0.38,-11584,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,1,"[1536, 6144, 6144]",256,388.12,2710.46,2.65,-11584,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,2,"[1536, 6144, 6144]",256,2710.46,13150.79,12.84,-11584,-9414812,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,3,"[1536, 6144, 6144]",256,13150.79,50087.12,48.91,-11584,-47237612,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,0,"[1536, 6144, 6144]",128,50087.12,194.62,0.19,-11072,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,1,"[1536, 6144, 6144]",128,194.62,2516.96,2.46,-11072,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,2,"[1536, 6144, 6144]",128,2516.96,12381.29,12.09,-11072,-8626844,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,3,"[1536, 6144, 6144]",128,12381.29,49317.62,48.16,-11072,-46449644,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,0,"[1536, 6144, 6144]",64,49317.62,97.88,0.1,-10816,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,1,"[1536, 6144, 6144]",64,97.88,2420.21,2.36,-10816,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,2,"[1536, 6144, 6144]",64,2420.21,11996.54,11.72,-10816,-8232860,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
12,1536,3,"[1536, 6144, 6144]",64,11996.54,48932.87,47.79,-10816,-46055660,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,0,"[2048, 8192, 8192]",1024,48932.87,2061.12,2.01,-18752,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,1,"[2048, 8192, 8192]",1024,2061.12,6181.46,6.04,-18752,-2278220,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,2,"[2048, 8192, 8192]",1024,6181.46,28805.79,28.13,-18752,-25445532,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,3,"[2048, 8192, 8192]",1024,28805.79,94438.12,92.22,-18752,-92653036,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,0,"[2048, 8192, 8192]",512,94438.12,1031.12,1.01,-16704,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,1,"[2048, 8192, 8192]",512,1031.12,5151.46,5.03,-16704,-1223500,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,2,"[2048, 8192, 8192]",512,5151.46,24703.79,24.12,-16704,-21245084,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,3,"[2048, 8192, 8192]",512,24703.79,90336.12,88.22,-16704,-88452588,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,0,"[2048, 8192, 8192]",256,90336.12,516.12,0.5,-15680,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,1,"[2048, 8192, 8192]",256,516.12,4636.46,4.53,-15680,-696140,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,2,"[2048, 8192, 8192]",256,4636.46,22652.79,22.12,-15680,-19144860,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,3,"[2048, 8192, 8192]",256,22652.79,88285.12,86.22,-15680,-86352364,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,0,"[2048, 8192, 8192]",128,88285.12,258.62,0.25,-15168,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,1,"[2048, 8192, 8192]",128,258.62,4378.96,4.28,-15168,-432460,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,2,"[2048, 8192, 8192]",128,4378.96,21627.29,21.12,-15168,-18094748,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,3,"[2048, 8192, 8192]",128,21627.29,87259.62,85.21,-15168,-85302252,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,0,"[2048, 8192, 8192]",64,87259.62,129.88,0.13,-14912,0,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,1,"[2048, 8192, 8192]",64,129.88,4250.21,4.15,-14912,-300620,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,2,"[2048, 8192, 8192]",64,4250.21,21114.54,20.62,-14912,-17569692,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
16,2048,3,"[2048, 8192, 8192]",64,21114.54,86746.87,84.71,-14912,-84777196,240,320,4,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
