timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
25-10-25--00:46,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,0,32,16 64 64  ,4096,4,0.001,200,200,128.531,2.384,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,131.591,131.000,135.000,2.112,305.869,305.000,309.000,1.919,423.109,423.000,427.000,2.486,225785.395,225773.000,225822.000,25.027,1686.021,1687.000,1689.000,3.409,772.270,773.000,774.000,1.724,240.609,240.000,244.000,1.679,228681.173,228669.000,228721.000,25.427,226449.141,226437.000,226488.000,25.200,5.052,0.306,5.061635,0.301714,0.296022,0.297653,"[2172, 1901, 2170, 2173, 2168]","[2103, 2104, 2102, 2101, 2168]","([2102, 2104, 2101, 2101, 2104],)","[2102, 2104, 2101, 2101, 2104]"
25-10-25--00:47,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,1,512,0,32,16 64 64  ,4096,4,0.001,200,200,128.531,2.384,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,0.306,5.061635,0.301714,0.296022,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2103, 2104, 2102, 2101, 2168]","([2102, 2104, 2101, 2101, 2104],)","[0, 0, 0, 0, 0]"
25-10-25--01:00,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,1,32,16 64 64  ,4096,4,0.001,200,200,128.531,0.455,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,131.598,131.000,136.000,2.130,305.485,305.000,309.000,1.845,423.218,423.000,427.000,2.487,10946.975,10947.000,10950.000,2.142,1679.998,1710.000,1724.000,62.723,773.656,773.000,779.000,2.890,240.850,240.000,244.000,1.713,13837.708,13867.000,13882.000,62.494,11611.039,11610.000,11619.000,4.349,5.052,2.411,5.061635,2.356740,2.307242,2.308981,"[2172, 1901, 2170, 2173, 2168]","[2172, 2040, 2170, 2173, 2168]","([2172, 2040, 2169, 2172, 2167],)","[2172, 2040, 2169, 2172, 2167]"
25-10-25--01:01,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,1,512,1,32,16 64 64  ,4096,4,0.001,200,200,128.531,0.455,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,2.411,5.061635,2.356740,2.307242,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2172, 2040, 2170, 2173, 2168]","([2172, 2040, 2169, 2172, 2167],)","[0, 0, 0, 0, 0]"
25-10-25--01:15,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,2,32,16 64 64  ,4096,4,0.001,200,200,128.531,0.646,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,131.655,131.000,135.000,2.090,306.124,305.000,309.000,1.851,423.130,423.000,427.000,2.504,31836.231,31836.000,31840.000,2.490,1638.422,1655.000,1712.000,63.090,775.837,774.000,785.000,4.764,240.803,240.000,244.000,1.674,34688.276,34706.000,34761.000,62.379,32500.172,32500.000,32508.000,4.129,5.052,3.101,5.061635,3.006469,3.035047,3.033365,"[2172, 1901, 2170, 2173, 2168]","[2172, 1974, 2170, 2173, 2168]","([2172, 1974, 2170, 2173, 2168],)","[2172, 1974, 2170, 2173, 2168]"
25-10-25--01:15,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,1,512,2,32,16 64 64  ,4096,4,0.001,200,200,128.531,0.646,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,3.101,5.061635,3.006469,3.035047,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2172, 1974, 2170, 2173, 2168]","([2172, 1974, 2170, 2173, 2168],)","[0, 0, 0, 0, 0]"


25-10-25--10:22,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,1,8,64 256 256,4096,4,0.001,200,200,128.531,0.667,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,131.637,131.000,136.000,2.128,305.559,305.000,309.000,1.879,423.158,423.000,427.000,2.515,34333.087,34333.000,34338.000,2.641,1642.680,1659.000,1711.000,63.162,775.788,776.000,782.000,3.545,240.827,240.000,244.000,1.701,37188.723,37206.000,37255.000,62.487,34997.045,34997.000,35003.000,3.617,5.052,2.889,5.061635,2.843989,2.855351,2.854225,"[2172, 1901, 2170, 2173, 2168]","[2171, 1907, 2170, 2173, 2168]","([2171, 1907, 2170, 2173, 2168],)","[2171, 1907, 2170, 2173, 2168]"
25-10-25--10:23,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,1,512,1,8,64 256 256,4096,4,0.001,200,200,128.531,0.668,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,2.889,5.061635,2.843989,2.855351,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2171, 1907, 2170, 2173, 2168]","([2171, 1907, 2170, 2173, 2168],)","[0, 0, 0, 0, 0]"
