timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--17:15,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,0,32,4 16 16   ,4096,4,0.001,200,200,0.000,-162552.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.278,5.010115,0.258982,0.258637,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2103, 2103, 2103, 2103, 2103]","([2103, 2103, 2103, 2103, 2103],)","[0, 0, 0, 0, 0]"
24-10-25--17:30,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,32,4 16 16   ,4096,4,0.001,200,200,119.203,0.171,180.000,128.000,0.500,nucleo-f446ze-o3                        ,6.055,6.000,7.000,0.229,28.388,28.000,29.000,0.487,32.429,32.000,33.000,0.611,3690.921,3688.000,3698.000,5.016,260.321,260.000,262.000,0.707,305.577,306.000,306.000,0.565,229.578,229.000,232.000,0.956,4291.264,4289.000,4300.000,5.277,3952.929,3951.000,3960.000,5.045,5.039,0.478,5.010115,0.461806,0.462309,0.462308,"[2162, 2162, 2174, 2167, 2160]","[2167, 2167, 2167, 2167, 2167]","([2167, 2167, 2167, 2167, 2167],)","[2167, 2167, 2167, 2167, 2167]"
24-10-25--17:45,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,2,32,4 16 16   ,4096,4,0.001,200,200,119.203,0.219,180.000,128.000,0.500,nucleo-f446ze-o3                        ,6.071,6.000,7.000,0.256,28.388,28.000,29.000,0.487,32.425,32.000,33.000,0.617,8757.574,8751.000,8790.050,16.665,260.110,260.000,261.000,0.467,305.801,306.000,308.000,0.913,229.585,229.000,232.000,0.954,9357.919,9351.000,9391.000,16.876,9019.560,9012.000,9052.050,16.668,5.039,0.720,5.010115,0.696196,0.664528,0.663633,"[2162, 2162, 2174, 2167, 2160]","[2166, 2171, 2171, 2169, 2169]","([2166, 2171, 2171, 2168, 2169],)","[2166, 2171, 2171, 2168, 2169]"
24-10-25--18:00,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,3,32,4 16 16   ,4096,4,0.001,200,200,119.203,0.220,180.000,128.000,0.500,nucleo-f446ze-o3                        ,6.062,6.000,7.000,0.242,28.386,28.000,29.000,0.488,32.432,32.000,33.000,0.611,8800.286,8797.000,8823.000,11.907,260.118,260.000,261.000,0.468,305.798,306.000,308.000,0.897,229.613,229.000,232.000,0.946,9400.636,9398.000,9423.000,12.193,9062.316,9060.000,9085.000,11.937,5.039,0.674,5.010115,0.651421,0.657943,0.659055,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2166, 2166]","([2166, 2166, 2166, 2166, 2166],)","[2166, 2166, 2166, 2166, 2166]"
24-10-25--18:14,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,8,16 64 64  ,4096,4,0.001,200,200,119.203,0.220,180.000,128.000,0.500,nucleo-f446ze-o3                        ,6.054,6.000,7.000,0.227,28.418,28.000,29.000,0.493,32.444,33.000,33.000,0.616,8895.935,8891.000,8915.000,9.323,260.125,260.000,261.000,0.462,305.795,306.000,308.000,0.897,229.583,229.000,232.000,0.951,9496.313,9492.000,9517.000,9.696,9157.948,9153.000,9176.050,9.317,5.039,0.648,5.010115,0.647377,0.611863,0.619328,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2167, 2166]","([2166, 2166, 2166, 2166, 2166],)","[2166, 2166, 2166, 2166, 2166]"
24-10-25--18:29,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,2,8,16 64 64  ,4096,4,0.001,200,200,119.203,0.410,180.000,128.000,0.500,nucleo-f446ze-o3                        ,6.063,6.000,7.000,0.244,28.376,28.000,29.000,0.485,32.540,33.000,33.000,0.649,29199.306,29196.000,29234.000,16.910,260.312,260.000,261.000,0.662,305.700,306.000,306.000,0.749,229.796,230.000,233.000,1.102,29799.749,29796.000,29835.000,17.121,29461.633,29458.000,29496.000,17.043,5.039,0.831,5.010115,0.805264,0.777139,0.784570,"[2162, 2162, 2174, 2167, 2160]","[2168, 2171, 2171, 2172, 2171]","([2167, 2171, 2171, 2172, 2171],)","[2167, 2171, 2171, 2172, 2171]"
24-10-25--18:44,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,3,8,16 64 64  ,4096,4,0.001,200,200,119.203,0.417,180.000,128.000,0.500,nucleo-f446ze-o3                        ,6.062,6.000,7.000,0.242,28.403,28.000,29.000,0.491,32.549,33.000,33.000,0.651,29662.926,29662.000,29687.000,13.509,260.320,260.000,261.000,0.690,305.695,306.000,306.000,0.746,229.784,230.000,233.000,1.117,30263.421,30262.000,30289.000,13.826,29925.273,29924.000,29950.000,13.759,5.039,0.824,5.010115,0.785228,0.739463,0.732144,"[2162, 2162, 2174, 2167, 2160]","[2167, 2172, 2172, 2171, 2172]","([2166, 2171, 2172, 2170, 2172],)","[2166, 2171, 2172, 2170, 2172]"
24-10-25--18:46,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,1,1,128 512 512,4096,4,0.001,200,200,0.000,-182992.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.800,5.010115,0.809330,0.787523,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2167, 2171, 2170, 2172, 2171]","([2167, 2168, 2170, 2172, 2170],)","[0, 0, 0, 0, 0]"
24-10-25--18:47,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,2,1,128 512 512,4096,4,0.001,200,200,0.000,-1836184.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.810,5.010115,0.781996,0.771784,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2168, 2171, 2171, 2171, 2171]","([2167, 2171, 2171, 2170, 2171],)","[0, 0, 0, 0, 0]"
24-10-25--18:49,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,3,1,128 512 512,4096,4,0.001,200,200,0.000,-2113128.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.811,5.010115,0.772375,0.727538,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2167, 2172, 2172, 2171, 2172]","([2167, 2171, 2172, 2171, 2172],)","[0, 0, 0, 0, 0]"
