timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--10:26,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,0,32,48 192 192,1024,4,0.001,200,200,100.531,1.802,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,392.898,393.000,399.000,3.474,895.070,895.000,896.000,1.361,1262.287,1262.000,1268.000,3.341,167826.893,167827.000,167830.000,3.995,428.876,428.000,432.000,2.249,183.017,182.000,186.000,1.605,62.485,62.000,66.000,1.040,169726.755,169727.000,169736.000,6.046,169151.667,169151.000,169159.000,5.183,1.789,0.232,1.772796,0.219660,0.218430,0.218430,"[542, 542, 539, 543, 541]","[539, 539, 540, 540, 540]","([539, 539, 540, 539, 540],)","[539, 539, 540, 539, 540]"
24-10-25--10:27,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,1,1536,0,32,48 192 192,1024,4,0.001,200,200,100.531,1.802,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.232,1.772796,0.219660,0.218430,0.000000,"[542, 542, 539, 543, 541]","[539, 539, 540, 540, 540]","([539, 539, 540, 539, 540],)","[0, 0, 0, 0, 0]"
24-10-25--10:44,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,1,32,48 192 192,1024,4,0.001,200,200,100.531,0.421,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,392.842,393.000,399.000,3.459,895.751,896.000,897.000,1.330,1262.260,1262.000,1268.000,3.308,13991.367,13991.000,13992.000,0.996,414.740,414.000,429.000,6.928,185.435,185.000,189.000,1.897,62.562,62.000,66.000,1.021,15880.137,15880.000,15894.000,7.802,15316.191,15316.000,15323.000,3.776,1.789,1.710,1.772796,1.684719,1.682514,1.682514,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--10:45,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,1,1536,1,32,48 192 192,1024,4,0.001,200,200,100.531,0.421,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.710,1.772796,1.684719,1.682514,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--11:02,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,2,32,48 192 192,1024,4,0.001,200,200,100.531,0.576,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,392.851,393.000,399.000,3.454,896.258,897.000,897.000,1.311,1264.825,1264.000,1270.000,3.343,30781.094,30782.000,30783.000,1.990,411.701,411.000,427.000,8.255,185.070,185.000,189.000,1.861,62.578,62.000,66.000,1.050,32666.975,32667.000,32683.000,9.193,32108.498,32108.000,32115.000,3.636,1.789,1.774,1.772796,1.748807,1.749823,1.749721,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:03,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,1,1536,2,32,48 192 192,1024,4,0.001,200,200,100.531,0.576,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.774,1.772796,1.748807,1.749823,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--11:20,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,3,32,48 192 192,1024,4,0.001,200,200,100.531,0.617,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,392.838,393.000,399.000,3.447,895.127,895.000,896.000,1.266,1262.259,1262.000,1268.000,3.342,34976.164,34976.000,34978.000,1.474,408.417,408.000,425.000,9.017,184.990,185.000,189.000,1.785,62.568,62.000,66.000,1.035,36857.537,36857.000,36874.000,9.841,36300.992,36301.000,36308.000,4.016,1.789,1.769,1.772796,1.752979,1.754283,1.754138,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--11:21,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,1,1536,3,32,48 192 192,1024,4,0.001,200,200,100.531,0.617,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.769,1.772796,1.752979,1.754283,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--12:19,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,1,8,192 768 768,1024,4,0.001,200,200,100.531,0.776,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,392.893,393.000,399.000,3.440,895.430,896.000,897.000,1.352,1262.296,1262.000,1268.000,3.347,53180.793,53180.000,53184.000,2.131,412.214,411.000,426.000,7.667,185.254,185.000,189.000,1.818,62.578,62.000,66.000,1.025,55066.586,55066.000,55081.000,8.577,54505.670,54505.000,54512.000,3.968,1.789,1.773,1.772796,1.754541,1.753373,1.753373,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--12:20,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,1,1536,1,8,192 768 768,1024,4,0.001,200,200,100.531,0.777,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.773,1.772796,1.754541,1.753373,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
