timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
28-10-25--11:00,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,4096,4,0.001,200,200,0.000,-10744152.000,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,0.535,5.042168,0.495487,0.497018,0.000000,"[1973, 2172, 2091, 2174, 2168]","[2100, 2108, 2168, 2166, 2168]","([2100, 2108, 2168, 2170, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:00,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,4096,4,0.001,200,200,0.000,-10744320.000,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,0.535,5.042168,0.495487,0.497018,0.000000,"[1973, 2172, 2091, 2174, 2168]","[2100, 2108, 2168, 2166, 2168]","([2100, 2108, 2168, 2170, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:02,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,1,32,112 448 448,4096,4,0.001,200,200,129.531,1.208,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.707,5.042168,4.737309,4.735810,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1972, 2172, 2092, 2174, 2168]","([1972, 2172, 2092, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:03,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,1,32,112 448 448,4096,4,0.001,200,200,129.531,1.208,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.707,5.042168,4.737309,4.735810,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1972, 2172, 2092, 2174, 2168]","([1972, 2172, 2092, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:05,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,2,32,112 448 448,4096,4,0.001,200,200,129.531,2.580,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.644,5.042168,4.652881,4.644977,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2173, 2091, 2174, 2168]","([1973, 2173, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:07,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,2,32,112 448 448,4096,4,0.001,200,200,129.531,2.581,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.644,5.042168,4.652881,4.644977,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2173, 2091, 2174, 2168]","([1973, 2173, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:09,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,3,32,112 448 448,4096,4,0.001,200,200,129.531,2.784,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.917,5.042168,4.940042,4.941044,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:10,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,3,32,112 448 448,4096,4,0.001,200,200,129.531,2.785,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.917,5.042168,4.940042,4.941044,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:13,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,1,8,448 1792 1792,4096,4,0.001,200,200,129.531,3.678,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.905,5.042168,4.957784,4.958342,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2092, 2174, 2168]","([1973, 2172, 2092, 2174, 2168],)","[0, 0, 0, 0, 0]"
28-10-25--11:15,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,1,3584,1,8,448 1792 1792,4096,4,0.001,200,200,129.531,3.678,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.905,5.042168,4.957784,4.958342,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2092, 2174, 2168]","([1973, 2172, 2092, 2174, 2168],)","[0, 0, 0, 0, 0]"
