timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
23-10-25--10:14,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,0,32,32 128 128,1024,4,0.001,200,200,49.895,1.082,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.388,9.000,10.000,0.542,78.013,78.000,79.000,0.447,83.404,83.000,84.000,0.559,14256.010,14255.000,14267.000,6.089,25.491,25.000,26.000,0.524,25.526,26.000,26.000,0.537,13.758,14.000,14.000,0.525,14394.428,14393.000,14406.000,6.235,14353.173,14353.000,14364.000,6.245,1.789,0.219,1.772796,0.212973,0.210062,0.210062,"[542, 542, 539, 543, 541]","[539, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[539, 539, 540, 539, 539]"
23-10-25--10:30,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,0,32,32 128 128,1024,4,0.001,200,200,49.895,1.083,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.380,9.000,10.000,0.559,78.027,78.000,79.000,0.453,83.405,83.000,84.000,0.561,14256.106,14255.000,14267.000,6.057,25.457,25.000,26.000,0.522,25.491,25.000,26.000,0.542,13.765,14.000,14.000,0.522,14394.465,14393.000,14406.000,6.187,14353.281,14353.000,14364.050,6.195,1.789,0.219,1.772796,0.212973,0.210062,0.210062,"[542, 542, 539, 543, 541]","[539, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[539, 539, 540, 539, 539]"
23-10-25--10:46,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,32,32 128 128,1024,4,0.001,200,200,49.895,0.146,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.383,9.000,10.000,0.544,78.010,78.000,79.000,0.431,83.409,83.000,84.000,0.573,1034.637,1034.000,1046.000,6.057,25.294,25.000,26.000,0.466,25.730,26.000,26.000,0.517,13.765,14.000,14.000,0.514,1173.053,1172.000,1185.000,6.182,1131.810,1131.000,1143.000,6.193,1.789,1.654,1.772796,1.649057,1.643385,1.643805,"[542, 542, 539, 543, 541]","[541, 542, 539, 542, 541]","([541, 542, 539, 542, 541],)","[541, 542, 539, 542, 541]"
23-10-25--11:01,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,32,32 128 128,1024,4,0.001,200,200,49.895,0.146,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.388,9.000,10.000,0.544,78.011,78.000,79.000,0.443,83.400,83.000,84.000,0.556,1034.692,1034.000,1046.000,6.060,25.298,25.000,26.000,0.469,25.739,26.000,26.000,0.515,13.737,14.000,14.000,0.528,1173.120,1172.000,1185.000,6.203,1131.820,1131.000,1143.000,6.213,1.789,1.654,1.772796,1.649057,1.643385,1.643805,"[542, 542, 539, 543, 541]","[541, 542, 539, 542, 541]","([541, 542, 539, 542, 541],)","[541, 542, 539, 542, 541]"
23-10-25--11:17,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,2,32,32 128 128,1024,4,0.001,200,200,49.895,0.248,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.411,9.000,10.000,0.604,77.992,78.000,79.000,0.449,83.414,83.000,84.000,0.574,2429.153,2428.000,2440.000,6.173,25.402,25.000,26.000,0.514,25.805,26.000,26.000,0.487,13.759,14.000,14.000,0.520,2567.773,2567.000,2580.000,6.341,2526.335,2526.000,2538.000,6.294,1.789,1.768,1.772796,1.750616,1.750021,1.750618,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--11:32,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,2,32,32 128 128,1024,4,0.001,200,200,49.895,0.248,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.377,9.000,10.000,0.564,78.019,78.000,79.000,0.432,83.406,83.000,84.000,0.554,2429.078,2428.000,2440.000,6.142,25.409,25.000,26.000,0.510,25.819,26.000,26.000,0.482,13.762,14.000,14.000,0.518,2567.701,2567.000,2580.000,6.308,2526.245,2526.000,2538.000,6.259,1.789,1.768,1.772796,1.750616,1.750021,1.750618,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--11:48,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,3,32,32 128 128,1024,4,0.001,200,200,49.895,0.267,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.397,9.000,10.000,0.587,78.010,78.000,79.000,0.447,83.408,83.000,84.000,0.560,2667.630,2667.000,2679.000,6.223,25.427,25.000,26.000,0.520,25.814,26.000,26.000,0.488,13.752,14.000,14.000,0.520,2806.274,2805.000,2818.000,6.413,2764.786,2764.000,2776.000,6.378,1.789,1.775,1.772796,1.762098,1.761019,1.760649,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--12:03,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,3,32,32 128 128,1024,4,0.001,200,200,49.895,0.267,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.400,9.000,10.000,0.578,78.001,78.000,79.000,0.440,83.404,83.000,84.000,0.555,2667.676,2667.000,2679.000,6.206,25.431,25.000,26.000,0.527,25.810,26.000,26.000,0.496,13.775,14.000,14.000,0.512,2806.325,2805.000,2819.000,6.401,2764.860,2764.000,2777.000,6.358,1.789,1.775,1.772796,1.762098,1.761019,1.760649,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--12:19,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,8,128 512 512,1024,4,0.001,200,200,49.895,0.336,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.406,9.000,10.000,0.613,78.018,78.000,79.000,0.449,83.421,83.000,84.000,0.565,3691.965,3691.000,3703.000,6.142,25.414,25.000,26.000,0.513,25.778,26.000,26.000,0.500,13.750,14.000,14.000,0.529,3830.581,3830.000,3843.000,6.338,3789.135,3788.000,3801.000,6.288,1.789,1.774,1.772796,1.752303,1.752280,1.752280,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--12:34,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,8,128 512 512,1024,4,0.001,200,200,49.895,0.336,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.395,9.000,10.000,0.579,78.017,78.000,79.000,0.442,83.407,83.000,84.000,0.557,3691.985,3691.000,3703.000,6.178,25.403,25.000,26.000,0.516,25.782,26.000,26.000,0.498,13.769,14.000,14.000,0.517,3830.581,3830.000,3843.000,6.348,3789.162,3788.000,3801.000,6.347,1.789,1.774,1.772796,1.752303,1.752280,1.752280,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--12:51,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,2,8,128 512 512,1024,4,0.001,200,200,49.895,0.788,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.394,9.000,10.000,0.571,78.000,78.000,79.000,0.455,83.421,83.000,84.000,0.564,9926.116,9925.000,9937.000,6.276,25.448,25.000,26.000,0.520,25.833,26.000,26.000,0.488,13.740,14.000,14.000,0.532,10064.794,10064.000,10077.000,6.395,10023.279,10023.000,10035.000,6.421,1.789,1.782,1.772796,1.764916,1.764593,1.764593,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--13:06,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,2,8,128 512 512,1024,4,0.001,200,200,49.895,0.788,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.390,9.000,10.000,0.554,78.006,78.000,79.000,0.435,83.396,83.000,84.000,0.558,9926.082,9925.000,9938.000,6.333,25.430,25.000,26.000,0.519,25.837,26.000,26.000,0.484,13.740,14.000,14.000,0.523,10064.731,10064.000,10077.000,6.499,10023.204,10023.000,10035.000,6.458,1.789,1.782,1.772796,1.764916,1.764593,1.764593,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--13:23,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,3,8,128 512 512,1024,4,0.001,200,200,49.895,1.052,400.000,512.000,2.000,nucleo-h753zi-o3                        ,9.382,9.000,10.000,0.548,78.012,78.000,79.000,0.454,83.404,83.000,84.000,0.568,13515.627,13515.000,13527.000,6.146,25.478,25.000,26.000,0.528,25.950,26.000,27.000,0.414,13.787,14.000,15.000,0.522,13654.454,13653.000,13666.000,6.274,13612.822,13612.000,13624.000,6.298,1.789,1.786,1.772796,1.769487,1.769326,1.769318,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--13:39,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,3,8,128 512 512,1024,4,0.001,200,200,49.895,1.052,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,9.392,9.000,10.000,0.577,78.006,78.000,79.000,0.440,83.423,83.000,84.000,0.563,13515.627,13515.000,13527.000,6.019,25.473,25.000,26.000,0.527,25.950,26.000,27.000,0.423,13.774,14.000,15.000,0.526,13654.440,13653.000,13666.000,6.115,13612.816,13612.000,13624.000,6.186,1.789,1.786,1.772796,1.769487,1.769326,1.769318,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--13:40,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,1,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-116120.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.783,1.772796,1.767616,1.767054,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
23-10-25--13:41,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,1,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-116424.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.783,1.772796,1.767616,1.767054,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
23-10-25--13:42,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,2,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-7571296.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.782,1.772796,1.766536,1.766281,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
23-10-25--13:44,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,2,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-7571600.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.782,1.772796,1.766536,1.766281,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
23-10-25--13:46,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,3,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-24463664.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.787,1.772796,1.771576,1.771539,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
23-10-25--13:48,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,3,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-24463968.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.787,1.772796,1.771576,1.771539,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
