timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--14:38,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,1024,4,0.001,200,200,0.000,-1710256.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.235,1.772796,0.238163,0.235953,0.000000,"[542, 542, 539, 543, 541]","[540, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
24-10-25--14:38,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,1024,4,0.001,200,200,0.000,-1710528.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.235,1.772796,0.238163,0.235953,0.000000,"[542, 542, 539, 543, 541]","[540, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
24-10-25--14:56,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,1,32,112 448 448,1024,4,0.001,200,200,87.500,0.611,133.000,256.000,2.000,pico-o3                                 ,2559.528,2561.000,2572.000,8.164,3793.125,3796.000,3804.000,9.594,6147.018,6149.000,6161.000,9.409,124498.780,124498.000,124565.000,39.570,985.154,984.000,1021.000,20.336,524.904,524.000,540.000,10.024,79.395,79.000,87.000,4.390,132361.551,132361.000,132446.000,50.425,130725.253,130725.000,130793.000,40.850,1.789,1.777,1.772796,1.756493,1.756564,1.756564,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--14:57,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,1,32,112 448 448,1024,4,0.001,200,200,87.500,0.612,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.777,1.772796,1.756493,1.756564,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:17,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,2,32,112 448 448,1024,4,0.001,200,200,87.500,1.000,133.000,256.000,2.000,pico-o3                                 ,2565.157,2566.000,2577.000,8.531,3799.880,3804.000,3812.000,10.885,6154.500,6156.000,6169.000,10.017,218674.531,218675.000,218755.000,49.550,990.522,988.000,1028.000,20.493,526.987,523.000,544.000,11.105,80.827,80.000,92.000,5.126,226557.135,226558.000,226652.000,57.743,224909.914,224910.000,224992.000,50.852,1.789,1.770,1.772796,1.758405,1.758040,1.758108,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--15:18,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,2,32,112 448 448,1024,4,0.001,200,200,87.500,1.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.770,1.772796,1.758405,1.758040,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:41,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,0,3584,3,32,112 448 448,1024,4,0.001,200,200,87.500,1.203,133.000,256.000,2.000,pico-o3                                 ,2559.824,2561.000,2572.000,8.012,3792.830,3796.000,3804.000,9.990,6147.389,6149.000,6161.000,9.465,267093.508,267094.000,267185.000,54.755,961.257,958.000,1006.000,23.676,523.957,520.000,539.000,10.152,79.576,79.000,89.000,4.687,274931.161,274930.000,275036.000,62.597,273320.258,273319.000,273412.000,54.796,1.789,1.780,1.772796,1.771544,1.771321,1.771375,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
24-10-25--15:42,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,0,1,3584,3,32,112 448 448,1024,4,0.001,200,200,87.500,1.204,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.780,1.772796,1.771544,1.771321,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:43,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,1,8,448 1792 1792,1024,4,0.001,200,200,0.000,-117640.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.202,1.772796,1.167371,1.175689,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 542, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:44,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,1,8,448 1792 1792,1024,4,0.001,200,200,0.000,-117912.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.202,1.772796,1.167371,1.175689,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 542, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:45,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,2,8,448 1792 1792,1024,4,0.001,200,200,0.000,-2347344.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.784,1.772796,1.770612,1.770168,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:46,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,2,8,448 1792 1792,1024,4,0.001,200,200,0.000,-2347616.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.784,1.772796,1.770612,1.770168,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:47,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,3,8,448 1792 1792,1024,4,0.001,200,200,0.000,-5609248.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.783,1.772796,1.767614,1.767270,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:48,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,3,8,448 1792 1792,1024,4,0.001,200,200,0.000,-5609520.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.783,1.772796,1.767614,1.767270,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:51,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,1,1,3584 14336 14336,1024,4,0.001,200,200,0.000,-14656144.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.784,1.772796,1.768308,1.766824,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--15:52,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,1,1,3584 14336 14336,1024,4,0.001,200,200,0.000,-14656416.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.784,1.772796,1.768308,1.766824,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--16:00,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,2,1,3584 14336 14336,1024,4,0.001,200,200,0.000,-77448288.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.786,1.772796,1.770369,1.738423,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--16:03,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,2,1,3584 14336 14336,1024,4,0.001,200,200,0.000,-77448560.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.786,1.772796,1.770369,1.738423,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--16:20,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,3,1,3584 14336 14336,1024,4,0.001,200,200,0.000,-283371064.000,133.000,256.000,2.000,pico-o3                                 ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.788,1.772796,1.771871,1.771538,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
24-10-25--16:31,_seed0_grid1200_M3232_Mbar28_30000_ep200,64,2,0,3584,3,1,3584 14336 14336,1024,4,0.001,200,200,0.000,-283371336.000,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.788,1.772796,1.771871,1.771538,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
