timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--18:02,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,2,8,16 64 64  ,4096,4,0.001,200,200,147.395,0.420,400.000,512.000,2.000,nucleo-h753zi-o3                        ,1.264,1.000,2.000,0.441,10.108,10.000,11.000,0.316,10.642,11.000,11.000,0.507,4098.059,4096.000,4110.000,6.344,101.343,101.000,102.000,0.545,106.093,106.000,108.000,1.189,56.178,56.000,58.000,0.710,4316.861,4315.000,4330.000,7.147,4164.872,4163.500,4177.000,6.562,5.039,0.831,5.010115,0.805264,0.777139,0.784570,"[2162, 2162, 2174, 2167, 2160]","[2168, 2171, 2171, 2172, 2171]","([2167, 2171, 2171, 2172, 2171],)","[2167, 2171, 2171, 2172, 2171]"
24-10-25--18:06,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,2,8,16 64 64  ,4096,4,0.001,200,200,147.395,0.421,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,1.265,1.000,2.000,0.441,10.102,10.000,11.000,0.310,10.659,11.000,11.000,0.502,4098.059,4096.000,4109.000,6.316,101.359,101.000,102.000,0.550,106.105,106.000,108.000,1.189,56.173,56.000,58.000,0.715,4316.886,4315.000,4330.000,7.112,4164.887,4163.000,4177.000,6.579,5.039,0.831,5.010115,0.805264,0.777139,0.784570,"[2162, 2162, 2174, 2167, 2160]","[2168, 2171, 2171, 2172, 2171]","([2167, 2171, 2171, 2172, 2171],)","[2167, 2171, 2171, 2172, 2171]"
24-10-25--18:09,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,3,8,16 64 64  ,4096,4,0.001,200,200,147.395,0.426,400.000,512.000,2.000,nucleo-h753zi-o3                        ,1.275,1.000,2.000,0.447,10.107,10.000,11.000,0.317,10.637,11.000,11.000,0.502,4143.164,4141.000,4154.000,6.035,101.342,101.000,102.000,0.544,106.359,106.000,108.000,1.234,56.163,56.000,58.000,0.727,4362.251,4360.000,4374.000,6.772,4209.968,4208.000,4222.000,6.278,5.039,0.824,5.010115,0.785228,0.739463,0.732144,"[2162, 2162, 2174, 2167, 2160]","[2167, 2172, 2172, 2171, 2172]","([2166, 2171, 2172, 2170, 2172],)","[2166, 2171, 2172, 2170, 2172]"
24-10-25--18:13,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,3,8,16 64 64  ,4096,4,0.001,200,200,147.395,0.427,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,1.272,1.000,2.000,0.445,10.114,10.000,11.000,0.323,10.640,11.000,11.000,0.502,4143.163,4141.000,4154.000,6.067,101.348,101.000,102.000,0.541,106.350,106.000,108.000,1.246,56.169,56.000,58.000,0.713,4362.250,4360.000,4375.000,6.846,4209.974,4208.000,4222.000,6.319,5.039,0.824,5.010115,0.785228,0.739463,0.732144,"[2162, 2162, 2174, 2167, 2160]","[2167, 2172, 2172, 2171, 2172]","([2166, 2171, 2172, 2170, 2172],)","[2166, 2171, 2172, 2170, 2172]"
24-10-25--18:18,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,1,128 512 512,4096,4,0.001,200,200,147.395,0.684,400.000,512.000,2.000,nucleo-h753zi-o3                        ,1.262,1.000,2.000,0.440,10.111,10.000,11.000,0.319,10.639,11.000,11.000,0.507,7780.936,7780.000,7793.050,6.887,101.392,101.000,102.000,0.574,105.849,106.000,108.000,1.287,56.179,56.000,58.000,0.721,7999.544,7998.000,8014.000,7.850,7847.747,7846.000,7861.000,7.110,5.039,0.800,5.010115,0.809330,0.787523,0.789713,"[2162, 2162, 2174, 2167, 2160]","[2167, 2171, 2170, 2172, 2171]","([2167, 2168, 2170, 2172, 2170],)","[2167, 2168, 2170, 2172, 2170]"
24-10-25--18:22,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,1,128 512 512,4096,4,0.001,200,200,147.395,0.684,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,1.264,1.000,2.000,0.441,10.111,10.000,11.000,0.324,10.643,11.000,11.000,0.505,7780.960,7780.000,7793.000,6.829,101.400,101.000,103.000,0.586,105.872,106.000,108.000,1.287,56.170,56.000,58.000,0.715,7999.599,7998.000,8013.000,7.783,7847.766,7846.000,7860.000,7.030,5.039,0.800,5.010115,0.809330,0.787523,0.789713,"[2162, 2162, 2174, 2167, 2160]","[2167, 2171, 2170, 2172, 2171]","([2167, 2168, 2170, 2172, 2170],)","[2167, 2168, 2170, 2172, 2170]"
24-10-25--18:23,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,2,1,128 512 512,4096,4,0.001,200,200,0.000,-273760.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.810,5.010115,0.781996,0.771784,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2168, 2171, 2171, 2171, 2171]","([2167, 2171, 2171, 2170, 2171],)","[0, 0, 0, 0, 0]"
24-10-25--18:24,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,2,1,128 512 512,4096,4,0.001,200,200,0.000,-274056.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.810,5.010115,0.781996,0.771784,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2168, 2171, 2171, 2171, 2171]","([2167, 2171, 2171, 2170, 2171],)","[0, 0, 0, 0, 0]"
24-10-25--18:26,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,3,1,128 512 512,4096,4,0.001,200,200,0.000,-550704.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.811,5.010115,0.772375,0.727538,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2167, 2172, 2172, 2171, 2172]","([2167, 2171, 2172, 2171, 2172],)","[0, 0, 0, 0, 0]"
24-10-25--18:27,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,2,0,128,3,1,128 512 512,4096,4,0.001,200,200,0.000,-551000.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.811,5.010115,0.772375,0.727538,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2167, 2172, 2172, 2171, 2172]","([2167, 2171, 2172, 2171, 2172],)","[0, 0, 0, 0, 0]"
