timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
22-10-25--12:11,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,0,32,32 128 128,1024,4,0.001,200,200,0.000,-600832.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.219,1.772796,0.212973,0.210062,0.000000,"[542, 542, 539, 543, 541]","[539, 539, 540, 539, 540]","([539, 539, 540, 539, 539],)","[0, 0, 0, 0, 0]"
22-10-25--12:42,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,32,32 128 128,1024,4,0.001,200,200,49.703,0.136,180.000,128.000,0.500,nucleo-f446ze-o3                        ,45.170,45.000,46.000,0.375,227.096,227.000,228.000,0.582,241.546,241.000,242.000,0.664,7273.595,7272.000,7294.000,11.742,62.434,62.000,63.000,0.496,74.985,75.000,76.000,0.662,56.597,57.000,57.000,0.524,7683.265,7681.000,7704.000,11.864,7571.723,7570.000,7592.000,11.742,1.789,1.654,1.772796,1.649057,1.643385,1.643805,"[542, 542, 539, 543, 541]","[541, 542, 539, 542, 541]","([541, 542, 539, 542, 541],)","[541, 542, 539, 542, 541]"
22-10-25--13:12,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,2,32,32 128 128,1024,4,0.001,200,200,49.703,0.238,180.000,128.000,0.500,nucleo-f446ze-o3                        ,46.188,46.000,47.000,0.390,227.989,228.000,229.000,0.659,242.648,243.000,245.000,0.845,17881.521,17880.000,17903.000,12.430,63.449,63.000,64.000,0.497,75.925,76.000,76.000,0.584,57.613,58.000,58.000,0.547,18295.052,18294.000,18316.000,12.510,18181.762,18180.000,18203.000,12.512,1.789,1.768,1.772796,1.750616,1.750021,1.750618,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
22-10-25--13:43,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,3,32,32 128 128,1024,4,0.001,200,200,49.703,0.257,180.000,128.000,0.500,nucleo-f446ze-o3                        ,45.182,45.000,46.000,0.386,226.995,227.000,228.000,0.648,241.662,242.000,244.000,0.842,19640.854,19640.000,19662.000,12.463,62.435,62.000,63.000,0.496,74.929,75.000,75.000,0.573,56.620,57.000,57.000,0.553,20050.370,20049.000,20072.000,12.512,19939.110,19938.000,19960.000,12.510,1.789,1.775,1.772796,1.762098,1.761019,1.760649,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
22-10-25--14:13,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,0,0,1024,1,8,128 512 512,1024,4,0.001,200,200,49.703,0.326,180.000,128.000,0.500,nucleo-f446ze-o3                        ,46.201,46.000,47.000,0.401,227.983,228.000,229.000,0.651,242.663,243.000,245.000,0.851,27517.315,27516.000,27538.000,12.199,63.440,63.000,64.000,0.496,75.921,76.000,76.000,0.563,57.608,58.000,58.000,0.546,27930.849,27930.000,27952.000,12.230,27817.576,27817.000,27838.000,12.222,1.789,1.774,1.772796,1.752303,1.752280,1.752280,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
22-10-25--14:14,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,2,8,128 512 512,1024,4,0.001,200,200,0.000,-292000.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.782,1.772796,1.764916,1.764593,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
22-10-25--14:15,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,3,8,128 512 512,1024,4,0.001,200,200,0.000,-568944.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.786,1.772796,1.769487,1.769326,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
22-10-25--14:17,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,1,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-1678552.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.783,1.772796,1.767616,1.767054,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
22-10-25--14:18,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,2,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-9133728.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.782,1.772796,1.766536,1.766281,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
22-10-25--14:21,_seed0_grid1200_M3232_Mbar8_30000_ep200,64,2,0,1024,3,1,1024 4096 4096,1024,4,0.001,200,200,0.000,-26026096.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,1.787,1.772796,1.771618,1.771539,0.000000,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[0, 0, 0, 0, 0]"
