timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
23-10-25--21:54,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,0,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.241,133.000,256.000,2.000,pico-o3                                 ,101.998,101.000,117.000,5.400,158.441,155.000,180.000,7.975,233.528,230.000,254.000,8.718,33181.442,33182.000,33223.000,25.885,1033.216,1032.000,1048.000,9.842,521.986,518.000,538.000,10.443,80.055,80.000,88.000,4.512,34997.141,34998.000,35049.050,34.555,33495.082,33494.000,33544.000,29.128,1.789,0.207,1.772796,0.203426,0.202702,0.203035,"[542, 542, 539, 543, 541]","[539, 540, 539, 539, 539]","([539, 540, 539, 539, 539],)","[539, 540, 539, 539, 539]"
23-10-25--21:57,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,1,128,0,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.241,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.789,0.207,1.772796,0.203426,0.202702,0.000000,"[542, 542, 539, 543, 541]","[539, 540, 539, 539, 539]","([539, 540, 539, 539, 539],)","[0, 0, 0, 0, 0]"
23-10-25--22:09,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,1,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.121,133.000,256.000,2.000,pico-o3                                 ,97.763,97.000,112.000,5.137,147.863,145.000,168.050,7.470,230.536,227.000,249.000,8.409,2615.921,2620.000,2637.050,22.288,1024.771,1026.000,1037.000,7.217,510.482,507.000,526.000,10.074,76.220,76.000,84.000,4.315,4396.547,4399.000,4432.000,24.329,2922.423,2926.000,2948.000,18.378,1.789,0.234,1.772796,0.237986,0.213095,0.215253,"[542, 542, 539, 543, 541]","[539, 540, 540, 540, 540]","([539, 539, 540, 539, 539],)","[539, 539, 540, 539, 539]"
23-10-25--22:20,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,1,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.121,133.000,256.000,2.000,pico-o3-modelinram                      ,96.471,95.000,110.000,5.040,141.748,140.000,160.000,6.267,225.593,222.000,243.000,7.746,2322.526,2325.000,2331.000,9.010,1015.475,1017.000,1024.000,6.100,509.624,506.000,525.000,9.523,77.108,77.000,84.000,4.017,4085.793,4086.000,4109.000,15.103,2625.175,2625.000,2646.000,11.822,1.789,0.234,1.772796,0.237986,0.213095,0.215253,"[542, 542, 539, 543, 541]","[539, 540, 540, 540, 540]","([539, 539, 540, 539, 539],)","[539, 539, 540, 539, 539]"
23-10-25--22:32,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,2,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.133,133.000,256.000,2.000,pico-o3                                 ,101.031,100.000,115.000,5.155,155.793,153.000,176.000,7.546,232.408,229.000,252.000,8.432,5720.503,5722.000,5754.000,25.297,1007.852,1016.000,1035.000,23.785,519.820,518.000,535.000,10.333,79.552,79.000,87.000,4.492,7504.670,7505.500,7565.000,38.109,6032.134,6034.000,6068.000,23.916,1.789,0.288,1.772796,0.295335,0.286167,0.286295,"[542, 542, 539, 543, 541]","[541, 541, 541, 540, 541]","([541, 540, 541, 539, 541],)","[541, 540, 541, 539, 541]"
23-10-25--22:43,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,2,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.133,133.000,256.000,2.000,pico-o3-modelinram                      ,95.444,94.000,109.000,4.622,140.823,139.000,159.000,6.201,224.524,221.000,242.000,7.641,4036.857,4039.000,4045.000,8.553,987.945,999.000,1010.000,22.897,509.458,506.000,523.000,9.509,76.217,76.000,83.000,4.237,5770.490,5775.000,5812.000,28.616,4337.561,4336.000,4362.000,13.371,1.789,0.288,1.772796,0.295335,0.286167,0.286295,"[542, 542, 539, 543, 541]","[541, 541, 541, 540, 541]","([541, 540, 541, 539, 541],)","[541, 540, 541, 539, 541]"
23-10-25--22:55,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,3,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.134,133.000,256.000,2.000,pico-o3                                 ,100.768,100.000,114.000,4.735,155.728,153.000,176.000,7.638,232.518,229.000,252.000,8.597,5860.439,5863.000,5894.000,25.302,1009.513,1007.000,1045.000,21.791,520.725,518.000,536.000,10.327,79.694,79.000,87.000,4.482,7646.842,7648.000,7707.000,37.968,6172.319,6173.000,6214.000,25.317,1.789,0.301,1.772796,0.299615,0.292201,0.299422,"[542, 542, 539, 543, 541]","[541, 539, 540, 540, 541]","([541, 539, 540, 539, 541],)","[541, 539, 540, 539, 541]"
23-10-25--23:07,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,3,32,4 16 16   ,1024,4,0.001,200,200,50.500,0.135,133.000,256.000,2.000,pico-o3-modelinram                      ,96.154,95.000,106.000,4.309,141.938,140.000,160.000,6.462,225.576,222.000,243.000,7.711,4115.892,4118.000,4125.000,9.457,991.838,991.000,1025.000,19.668,510.885,507.000,526.000,10.056,77.145,77.000,82.000,3.853,5856.677,5856.000,5900.000,26.272,4418.582,4418.000,4441.000,12.619,1.789,0.301,1.772796,0.299615,0.292201,0.299422,"[542, 542, 539, 543, 541]","[541, 539, 540, 540, 541]","([541, 539, 540, 539, 541],)","[541, 539, 540, 539, 541]"
23-10-25--23:19,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,1,8,16 64 64  ,1024,4,0.001,200,200,50.500,0.134,133.000,256.000,2.000,pico-o3                                 ,100.772,100.000,113.050,4.434,156.458,154.000,177.000,7.423,232.550,229.000,252.000,8.583,6122.234,6125.000,6152.000,23.283,1019.248,1024.000,1052.000,21.327,520.245,516.000,536.000,10.309,79.699,79.000,88.000,4.487,7918.686,7921.000,7970.000,33.991,6434.213,6436.000,6471.000,23.400,1.789,0.299,1.772796,0.297875,0.292871,0.293334,"[542, 542, 539, 543, 541]","[539, 542, 542, 542, 539]","([539, 542, 541, 541, 539],)","[539, 542, 541, 541, 539]"
23-10-25--23:30,_seed0_grid1200_M3232_Mbar1_30000_ep200,64,0,0,128,1,8,16 64 64  ,1024,4,0.001,200,200,50.500,0.134,133.000,256.000,2.000,pico-o3-modelinram                      ,95.119,94.000,105.050,4.204,140.554,139.000,158.000,5.835,223.940,221.000,241.000,7.179,4221.275,4223.000,4229.000,8.292,999.582,1006.000,1022.000,19.429,508.841,505.000,523.000,9.589,76.390,76.000,84.000,4.289,5965.312,5968.000,6002.000,24.598,4521.546,4521.000,4542.000,11.465,1.789,0.299,1.772796,0.297875,0.292871,0.293334,"[542, 542, 539, 543, 541]","[539, 542, 542, 542, 539]","([539, 542, 541, 541, 539],)","[539, 542, 541, 541, 539]"
