timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
27-10-25--16:03,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,0,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.698,133.000,256.000,2.000,pico-o3                                 ,101.654,101.000,116.000,5.244,158.527,155.000,180.000,7.802,233.614,230.000,253.000,8.428,132202.578,132202.000,132269.000,40.257,4057.214,4056.000,4073.000,10.694,2019.088,2022.000,2026.000,7.360,293.796,289.000,312.000,8.580,138539.078,138539.000,138610.000,42.887,132730.005,132729.000,132800.000,42.844,5.039,0.278,5.010115,0.258982,0.258637,0.258385,"[2162, 2162, 2174, 2167, 2160]","[2103, 2103, 2103, 2103, 2103]","([2103, 2103, 2103, 2103, 2103],)","[2103, 2103, 2103, 2103, 2103]"
27-10-25--16:04,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,0,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.698,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.278,5.010115,0.258982,0.258637,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2103, 2103, 2103, 2103, 2103]","([2103, 2103, 2103, 2103, 2103],)","[0, 0, 0, 0, 0]"
27-10-25--16:16,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.214,133.000,256.000,2.000,pico-o3                                 ,101.612,101.000,116.000,5.443,157.246,155.000,178.000,7.277,233.540,230.000,253.000,8.480,12087.215,12090.000,12122.000,24.005,4001.036,4000.000,4025.000,12.889,2018.093,2021.000,2025.000,7.372,294.023,291.000,311.000,8.601,18365.159,18367.000,18411.000,29.190,12614.736,12613.000,12668.000,30.647,5.039,0.478,5.010115,0.461806,0.462309,0.462308,"[2162, 2162, 2174, 2167, 2160]","[2167, 2167, 2167, 2167, 2167]","([2167, 2167, 2167, 2167, 2167],)","[2167, 2167, 2167, 2167, 2167]"
27-10-25--16:17,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,1,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.215,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.478,5.010115,0.461806,0.462309,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2167, 2167, 2167, 2167, 2167]","([2167, 2167, 2167, 2167, 2167],)","[0, 0, 0, 0, 0]"
27-10-25--16:29,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,2,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.262,133.000,256.000,2.000,pico-o3                                 ,101.854,101.000,116.000,5.392,158.060,155.000,179.000,7.372,233.493,230.000,253.000,8.304,24017.703,24019.000,24055.000,24.236,3969.512,4007.000,4081.050,94.740,2019.791,2022.000,2028.000,7.724,293.983,290.000,311.000,8.694,30266.955,30294.000,30385.000,97.101,24545.213,24542.000,24603.000,31.824,5.039,0.723,5.010115,0.699521,0.664528,0.663633,"[2162, 2162, 2174, 2167, 2160]","[2166, 2171, 2171, 2169, 2169]","([2166, 2171, 2171, 2168, 2169],)","[2166, 2171, 2171, 2168, 2169]"
27-10-25--16:30,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,2,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.262,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.723,5.010115,0.699521,0.664528,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2166, 2171, 2171, 2169, 2169]","([2166, 2171, 2171, 2168, 2169],)","[0, 0, 0, 0, 0]"
27-10-25--16:42,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,3,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.263,133.000,256.000,2.000,pico-o3                                 ,102.808,102.000,117.000,5.185,159.376,156.000,180.050,7.773,234.363,231.000,254.000,8.325,24142.559,24144.000,24182.000,25.633,3961.372,3992.000,4039.000,68.919,2020.039,2023.000,2027.000,7.484,294.860,291.000,312.000,8.633,30386.074,30403.000,30483.000,73.959,24671.700,24669.000,24731.000,33.556,5.039,0.674,5.010115,0.653439,0.657943,0.659055,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2166, 2166]","([2166, 2166, 2166, 2166, 2166],)","[2166, 2166, 2166, 2166, 2166]"
27-10-25--16:43,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,3,32,4 16 16   ,4096,4,0.001,200,200,155.000,0.264,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.674,5.010115,0.653439,0.657943,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2166, 2166]","([2166, 2166, 2166, 2166, 2166],)","[0, 0, 0, 0, 0]"
27-10-25--16:55,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,8,16 64 64  ,4096,4,0.001,200,200,155.000,0.263,133.000,256.000,2.000,pico-o3                                 ,101.760,101.000,116.000,5.354,158.183,155.000,179.000,7.505,233.469,230.000,253.000,8.397,24357.316,24360.000,24390.000,22.358,3961.070,3997.000,4028.000,96.086,2018.844,2022.000,2026.000,7.535,293.687,290.000,311.000,8.343,30597.204,30630.000,30683.000,98.680,24884.503,24886.000,24924.000,25.735,5.039,0.646,5.010115,0.647208,0.611863,0.619328,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2167, 2166]","([2166, 2166, 2166, 2166, 2166],)","[2166, 2166, 2166, 2166, 2166]"
27-10-25--16:56,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,1,8,16 64 64  ,4096,4,0.001,200,200,155.000,0.263,133.000,256.000,2.000,pico-o3-modelinram                      ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.646,5.010115,0.647208,0.611863,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2167, 2166]","([2166, 2166, 2166, 2166, 2166],)","[0, 0, 0, 0, 0]"
