timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
25-10-25--00:17,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,2,0,512,0,32,16 64 64  ,4096,4,0.001,200,200,0.000,-172992.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,0.306,5.061635,0.301714,0.296022,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2103, 2104, 2102, 2101, 2168]","([2102, 2104, 2101, 2101, 2104],)","[0, 0, 0, 0, 0]"
25-10-25--00:18,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,2,0,512,0,32,16 64 64  ,4096,4,0.001,200,200,0.000,-173296.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,0.306,5.061635,0.301714,0.296022,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2103, 2104, 2102, 2101, 2168]","([2102, 2104, 2101, 2101, 2104],)","[0, 0, 0, 0, 0]"
25-10-25--00:19,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,3,0,512,1,32,16 64 64  ,4096,4,0.001,200,200,151.895,0.235,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.052,2.411,5.061635,2.356740,2.307242,0.000000,"[2172, 1901, 2170, 2173, 2168]","[2172, 2040, 2170, 2173, 2168]","([2172, 2040, 2169, 2172, 2167],)","[0, 0, 0, 0, 0]"
25-10-25--00:24,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,1,32,16 64 64  ,4096,4,0.001,200,200,151.895,0.236,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,5.097,5.000,6.000,0.300,39.793,40.000,40.000,0.463,42.021,42.000,43.000,0.389,1490.829,1489.000,1502.000,6.430,101.291,101.000,102.000,0.513,105.751,106.000,108.000,1.360,56.177,56.000,58.000,0.717,1742.759,1741.000,1756.000,7.253,1589.025,1588.000,1601.000,6.661,5.052,2.411,5.061635,2.356740,2.307242,2.308981,"[2172, 1901, 2170, 2173, 2168]","[2172, 2040, 2170, 2173, 2168]","([2172, 2040, 2169, 2172, 2167],)","[2172, 2040, 2169, 2172, 2167]"
25-10-25--00:29,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,2,32,16 64 64  ,4096,4,0.001,200,200,279.895,0.426,400.000,512.000,2.000,nucleo-h753zi-o3                        ,5.110,5.000,6.000,0.319,39.797,40.000,40.000,0.454,42.033,42.000,43.000,0.374,4163.127,4162.000,4176.000,7.034,101.362,101.000,102.000,0.556,106.277,106.000,109.000,1.408,56.171,56.000,58.000,0.718,4415.671,4414.000,4430.000,7.851,4261.328,4260.000,4275.000,7.232,5.052,3.101,5.061635,3.006469,3.035047,3.033365,"[2172, 1901, 2170, 2173, 2168]","[2172, 1974, 2170, 2173, 2168]","([2172, 1974, 2170, 2173, 2168],)","[2172, 1974, 2170, 2173, 2168]"
25-10-25--00:34,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,2,32,16 64 64  ,4096,4,0.001,200,200,151.895,0.426,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,5.096,5.000,6.000,0.301,39.802,40.000,40.000,0.452,42.041,42.000,43.000,0.368,4163.134,4162.000,4176.000,7.032,101.359,101.000,102.000,0.551,106.273,106.000,109.000,1.408,56.183,56.000,58.000,0.704,4415.660,4415.000,4430.000,7.845,4261.354,4260.000,4275.000,7.245,5.052,3.101,5.061635,3.006469,3.035047,3.033365,"[2172, 1901, 2170, 2173, 2168]","[2172, 1974, 2170, 2173, 2168]","([2172, 1974, 2170, 2173, 2168],)","[2172, 1974, 2170, 2173, 2168]"
25-10-25--00:40,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,3,32,16 64 64  ,4096,4,0.001,200,200,151.895,0.432,400.000,512.000,2.000,nucleo-h753zi-o3                        ,5.098,5.000,6.000,0.310,39.805,40.000,40.000,0.453,42.036,42.000,43.000,0.373,4227.159,4226.000,4239.000,6.588,101.361,101.000,102.000,0.558,106.650,107.000,109.000,1.533,56.153,56.000,58.000,0.721,4480.068,4479.000,4493.000,7.355,4325.342,4324.000,4338.000,6.824,5.052,3.963,5.061635,3.914928,3.904871,3.900949,"[2172, 1901, 2170, 2173, 2168]","[2172, 2035, 2169, 2173, 2168]","([2172, 2035, 2169, 2173, 2168],)","[2172, 2035, 2169, 2173, 2168]"
25-10-25--00:44,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,3,32,16 64 64  ,4096,4,0.001,200,200,151.895,0.432,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,5.104,5.000,6.000,0.317,39.798,40.000,40.000,0.456,42.029,42.000,43.000,0.373,4227.176,4226.000,4239.000,6.588,101.379,101.000,102.000,0.560,106.660,107.000,109.000,1.516,56.171,56.000,58.000,0.720,4480.117,4479.000,4493.000,7.333,4325.377,4324.000,4338.000,6.834,5.052,3.963,5.061635,3.914928,3.904871,3.900949,"[2172, 1901, 2170, 2173, 2168]","[2172, 2035, 2169, 2173, 2168]","([2172, 2035, 2169, 2173, 2168],)","[2172, 2035, 2169, 2173, 2168]"
25-10-25--00:50,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,1,8,64 256 256,4096,4,0.001,200,200,151.895,0.448,400.000,512.000,2.000,nucleo-h753zi-o3                        ,5.103,5.000,6.000,0.313,39.806,40.000,40.000,0.452,42.031,42.000,43.000,0.376,4476.304,4475.000,4489.000,6.787,101.368,101.000,102.000,0.554,106.323,106.000,109.000,1.439,56.165,56.000,58.000,0.713,4728.901,4728.000,4743.000,7.516,4574.497,4574.000,4587.000,7.023,5.052,2.889,5.061635,2.843989,2.855351,2.854225,"[2172, 1901, 2170, 2173, 2168]","[2171, 1907, 2170, 2173, 2168]","([2171, 1907, 2170, 2173, 2168],)","[2171, 1907, 2170, 2173, 2168]"
25-10-25--00:55,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,1,8,64 256 256,4096,4,0.001,200,200,151.895,0.448,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,5.100,5.000,6.000,0.311,39.799,40.000,40.000,0.453,42.023,42.000,43.000,0.366,4476.325,4475.000,4489.000,6.779,101.370,101.000,102.000,0.555,106.354,106.000,109.000,1.429,56.157,56.000,58.000,0.733,4728.941,4728.000,4742.000,7.554,4574.499,4574.000,4587.000,7.022,5.052,2.889,5.061635,2.843989,2.855351,2.854225,"[2172, 1901, 2170, 2173, 2168]","[2171, 1907, 2170, 2173, 2168]","([2171, 1907, 2170, 2173, 2168],)","[2171, 1907, 2170, 2173, 2168]"
25-10-25--01:01,_seed0_grid1200_M6464_Mbar4_30000_ep200,64,0,0,512,2,8,64 256 256,4096,4,0.001,200,200,151.895,1.221,400.000,512.000,2.000,nucleo-h753zi-o3                        ,5.094,5.000,6.000,0.292,39.770,40.000,40.000,0.422,42.023,42.000,43.000,0.376,15296.843,15296.000,15312.000,8.688,101.456,101.000,102.050,0.590,107.208,107.000,110.000,1.441,56.187,56.000,58.000,0.708,15550.371,15550.000,15567.000,9.632,15395.052,15395.000,15411.000,8.880,5.052,4.659,5.061635,4.658250,4.650817,4.652364,"[2172, 1901, 2170, 2173, 2168]","[2172, 1909, 2169, 2173, 2168]","([2172, 1909, 2169, 2173, 2168],)","[2172, 1909, 2169, 2173, 2168]"
