timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
25-10-25--12:04,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,2,0,1536,0,32,48 192 192,4096,4,0.001,200,200,0.000,-4367296.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.021,0.384,5.067016,0.425171,0.426650,0.000000,"[2037, 2103, 2102, 2036, 2107]","[2104, 2103, 2105, 2167, 2102]","([2104, 2102, 2101, 2168, 2102],)","[0, 0, 0, 0, 0]"
25-10-25--12:06,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,2,0,1536,0,32,48 192 192,4096,4,0.001,200,200,0.000,-4367600.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.021,0.384,5.067016,0.425171,0.426650,0.000000,"[2037, 2103, 2102, 2036, 2107]","[2104, 2103, 2105, 2167, 2102]","([2104, 2102, 2101, 2168, 2102],)","[0, 0, 0, 0, 0]"
25-10-25--12:12,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,1,32,48 192 192,4096,4,0.001,200,200,163.895,0.424,400.000,512.000,2.000,nucleo-h753zi-o3                        ,16.243,16.000,17.000,0.743,116.635,117.000,118.000,0.623,126.181,126.000,127.000,0.570,4152.686,4153.000,4166.000,8.400,101.338,101.000,102.000,0.530,106.632,107.000,109.000,1.281,56.185,56.000,58.000,0.743,4493.534,4494.000,4508.000,9.049,4335.052,4335.000,4349.000,8.542,5.021,4.602,5.067016,4.592761,4.575330,4.577304,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2036, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--12:20,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,1,32,48 192 192,4096,4,0.001,200,200,163.895,0.424,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,16.256,16.000,17.000,0.727,116.652,117.000,118.000,0.624,126.183,126.000,127.000,0.581,4152.729,4153.000,4167.000,8.529,101.339,101.000,102.000,0.533,106.647,107.000,109.000,1.306,56.172,56.000,58.000,0.729,4493.612,4493.000,4509.000,9.281,4335.072,4335.000,4349.000,8.700,5.021,4.602,5.067016,4.592761,4.575330,4.577304,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2036, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--12:28,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,2,32,48 192 192,4096,4,0.001,200,200,163.895,1.001,400.000,512.000,2.000,nucleo-h753zi-o3                        ,16.272,16.000,17.000,0.762,116.668,117.000,118.000,0.644,126.215,126.000,127.000,0.588,12228.727,12229.000,12245.000,10.391,101.418,101.000,102.000,0.576,106.658,107.000,109.000,1.204,56.147,56.000,58.000,0.718,12569.757,12570.500,12587.000,11.079,12411.101,12412.000,12428.000,10.573,5.021,4.239,5.067016,4.212269,4.216962,4.217260,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2100, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--12:36,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,2,32,48 192 192,4096,4,0.001,200,200,163.895,1.001,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,16.284,16.000,17.000,0.753,116.691,117.000,118.000,0.633,126.233,126.000,127.000,0.603,12228.756,12229.000,12245.000,10.418,101.432,101.000,102.000,0.579,106.629,107.000,109.000,1.203,56.170,56.000,58.000,0.722,12569.809,12571.000,12587.000,11.109,12411.178,12412.000,12428.000,10.613,5.021,4.239,5.067016,4.212269,4.216962,4.217260,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2100, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--12:44,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,3,32,48 192 192,4096,4,0.001,200,200,163.895,1.041,400.000,512.000,2.000,nucleo-h753zi-o3                        ,16.265,16.000,17.000,0.778,116.653,117.000,118.000,0.632,126.204,126.000,127.000,0.609,12751.590,12752.000,12766.000,9.471,101.429,101.000,102.000,0.575,107.234,107.000,110.000,1.364,56.146,56.000,58.000,0.724,13093.161,13094.000,13109.000,10.273,12933.930,12935.000,12949.000,9.667,5.021,4.873,5.067016,4.888432,4.895759,4.892572,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2036, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--12:51,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,3,32,48 192 192,4096,4,0.001,200,200,163.895,1.042,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,16.281,16.000,17.000,0.768,116.658,117.000,118.000,0.644,126.201,126.000,127.000,0.581,12751.581,12752.000,12766.000,9.501,101.412,101.000,102.000,0.576,107.237,107.000,110.000,1.351,56.139,56.000,58.000,0.725,13093.166,13094.000,13109.000,10.308,12933.918,12935.000,12949.000,9.706,5.021,4.873,5.067016,4.888432,4.895759,4.892572,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2036, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--13:00,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,1,8,192 768 768,4096,4,0.001,200,200,163.895,1.201,400.000,512.000,2.000,nucleo-h753zi-o3                        ,16.267,16.000,17.000,0.774,116.652,117.000,118.000,0.632,126.198,126.000,127.000,0.565,15081.091,15082.000,15096.000,9.392,101.414,101.000,102.000,0.583,107.325,107.000,109.000,1.236,56.150,56.000,58.000,0.715,15422.732,15423.000,15439.000,10.071,15263.422,15264.000,15279.000,9.575,5.021,4.777,5.067016,4.821245,4.813500,4.820944,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2036, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
25-10-25--13:08,_seed0_grid1200_M6464_Mbar12_30000_ep200,64,0,0,1536,1,8,192 768 768,4096,4,0.001,200,200,163.895,1.201,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,16.253,16.000,17.000,0.772,116.665,117.000,118.000,0.627,126.222,126.000,127.000,0.593,15081.102,15082.000,15096.000,9.386,101.414,101.000,102.000,0.570,107.319,107.000,109.000,1.260,56.140,56.000,58.000,0.706,15422.742,15423.000,15439.000,10.049,15263.453,15264.000,15279.000,9.576,5.021,4.777,5.067016,4.821245,4.813500,4.820944,"[2037, 2103, 2102, 2036, 2107]","[2037, 2103, 2102, 2036, 2107]","([2037, 2103, 2102, 2036, 2107],)","[2037, 2103, 2102, 2036, 2107]"
