timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
24-10-25--17:41,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,0,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.884,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,31.890,32.000,33.000,1.147,82.534,82.000,86.000,1.099,105.315,105.000,109.000,1.462,58556.162,58556.000,58564.000,5.413,1707.054,1708.000,1709.000,2.051,773.289,774.000,775.000,1.668,241.334,241.000,245.000,1.715,61150.951,61151.000,61160.000,5.795,58902.832,58903.000,58912.000,5.935,5.039,0.278,5.010115,0.258982,0.258637,0.258385,"[2162, 2162, 2174, 2167, 2160]","[2103, 2103, 2103, 2103, 2103]","([2103, 2103, 2103, 2103, 2103],)","[2103, 2103, 2103, 2103, 2103]"
24-10-25--17:42,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,0,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.884,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.278,5.010115,0.258982,0.258637,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2103, 2103, 2103, 2103, 2103]","([2103, 2103, 2103, 2103, 2103],)","[0, 0, 0, 0, 0]"
24-10-25--17:55,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.401,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,31.875,32.000,33.000,1.119,82.867,83.000,86.000,1.238,105.296,105.000,109.000,1.428,4685.496,4685.000,4690.000,2.688,1718.536,1718.000,1722.000,2.480,773.295,774.000,775.000,1.660,241.322,241.000,245.000,1.694,7292.071,7292.000,7299.000,4.129,5032.116,5032.000,5038.000,3.483,5.039,0.478,5.010115,0.461806,0.462309,0.462308,"[2162, 2162, 2174, 2167, 2160]","[2167, 2167, 2167, 2167, 2167]","([2167, 2167, 2167, 2167, 2167],)","[2167, 2167, 2167, 2167, 2167]"
24-10-25--17:55,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,1,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.401,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.478,5.010115,0.461806,0.462309,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2167, 2167, 2167, 2167, 2167]","([2167, 2167, 2167, 2167, 2167],)","[0, 0, 0, 0, 0]"
24-10-25--18:08,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,2,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.448,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,31.873,32.000,33.000,1.105,83.060,83.000,87.000,1.168,105.307,105.000,109.000,1.471,9939.335,9939.000,9942.000,1.858,1679.645,1698.500,1721.000,42.287,773.943,774.000,779.000,3.403,241.372,241.000,245.000,1.719,12507.851,12527.000,12549.000,41.159,10286.008,10286.000,10291.000,2.858,5.039,0.723,5.010115,0.699133,0.664528,0.663633,"[2162, 2162, 2174, 2167, 2160]","[2166, 2171, 2171, 2169, 2169]","([2166, 2171, 2171, 2168, 2169],)","[2166, 2171, 2171, 2168, 2169]"
24-10-25--18:08,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,2,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.449,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.723,5.010115,0.699133,0.664528,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2166, 2171, 2171, 2169, 2169]","([2166, 2171, 2171, 2168, 2169],)","[0, 0, 0, 0, 0]"
24-10-25--18:21,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,3,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.450,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,31.882,32.000,33.000,1.140,82.812,83.000,86.000,1.197,105.329,105.000,109.000,1.452,10143.890,10144.000,10148.000,2.501,1691.184,1711.000,1719.000,30.414,773.285,774.000,775.000,1.694,241.408,241.000,245.000,1.730,12723.050,12740.000,12752.000,29.871,10490.624,10490.000,10498.000,3.734,5.039,0.674,5.010115,0.651421,0.657943,0.659055,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2166, 2166]","([2166, 2166, 2166, 2166, 2166],)","[2166, 2166, 2166, 2166, 2166]"
24-10-25--18:22,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,3,32,4 16 16   ,4096,4,0.001,200,200,130.031,0.450,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.674,5.010115,0.651421,0.657943,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2166, 2166]","([2166, 2166, 2166, 2166, 2166],)","[0, 0, 0, 0, 0]"
24-10-25--18:34,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,0,128,1,8,16 64 64  ,4096,4,0.001,200,200,130.031,0.449,240.000,320.000,4.000,esp32-s2-saola-tflm-o3                  ,31.887,32.000,33.000,1.128,82.866,83.000,86.000,1.189,105.279,105.000,109.000,1.430,10235.929,10236.000,10241.000,3.093,1676.184,1694.000,1698.000,44.344,773.355,774.000,775.000,1.716,241.374,241.000,245.000,1.729,12800.218,12818.000,12825.000,44.973,10582.578,10582.000,10590.000,4.182,5.039,0.646,5.010115,0.647208,0.611863,0.619328,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2167, 2166]","([2166, 2166, 2166, 2166, 2166],)","[2166, 2166, 2166, 2166, 2166]"
24-10-25--18:35,_seed0_grid1200_M6464_Mbar1_30000_ep200,64,0,1,128,1,8,16 64 64  ,4096,4,0.001,200,200,130.031,0.450,240.000,320.000,4.000,esp32-s2-saola-tflm-o3-modelinram       ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.039,0.646,5.010115,0.647208,0.611863,0.000000,"[2162, 2162, 2174, 2167, 2160]","[2166, 2166, 2166, 2167, 2166]","([2166, 2166, 2166, 2166, 2166],)","[0, 0, 0, 0, 0]"
