timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
23-10-25--20:52,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,0,32,48 192 192,1024,4,0.001,200,200,53.895,1.582,400.000,512.000,2.000,nucleo-h753zi-o3                        ,15.389,15.000,16.000,0.678,119.821,120.000,121.000,0.870,129.930,130.000,131.000,0.674,21347.207,21347.000,21357.000,5.552,25.405,25.000,26.000,0.491,25.540,25.000,27.000,0.596,13.755,14.000,14.000,0.431,21533.365,21533.000,21544.000,5.778,21490.895,21491.000,21501.000,5.648,1.789,0.232,1.772796,0.219660,0.218430,0.218430,"[542, 542, 539, 543, 541]","[539, 539, 540, 540, 540]","([539, 539, 540, 539, 540],)","[539, 539, 540, 539, 540]"
23-10-25--21:01,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,0,32,48 192 192,1024,4,0.001,200,200,53.895,1.583,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,15.373,15.000,16.000,0.682,119.837,120.000,121.000,0.857,129.917,130.000,131.000,0.671,21347.229,21347.000,21357.000,5.568,25.409,25.000,26.000,0.492,25.568,26.000,27.000,0.603,13.739,14.000,14.000,0.440,21533.415,21533.000,21544.000,5.795,21490.884,21491.000,21501.000,5.642,1.789,0.232,1.772796,0.219660,0.218430,0.218430,"[542, 542, 539, 543, 541]","[539, 539, 540, 540, 540]","([539, 539, 540, 539, 540],)","[539, 539, 540, 539, 540]"
23-10-25--21:08,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,1,32,48 192 192,1024,4,0.001,200,200,53.895,0.201,400.000,512.000,2.000,nucleo-h753zi-o3                        ,15.407,15.000,17.000,0.699,119.864,120.000,121.000,0.865,129.846,130.000,131.000,0.645,1810.905,1811.000,1822.000,6.675,25.339,25.000,26.000,0.490,25.730,26.000,26.000,0.512,13.750,14.000,14.000,0.526,1997.242,1997.000,2009.000,6.748,1954.498,1955.000,1965.000,6.778,1.789,1.710,1.772796,1.684719,1.682514,1.682514,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--21:16,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,1,32,48 192 192,1024,4,0.001,200,200,53.895,0.202,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,15.406,15.000,17.000,0.691,119.873,120.000,121.000,0.871,129.842,130.000,131.000,0.638,1810.900,1811.000,1822.000,6.654,25.339,25.000,26.000,0.489,25.727,26.000,26.000,0.521,13.760,14.000,14.000,0.528,1997.241,1997.000,2009.000,6.775,1954.498,1955.000,1965.000,6.769,1.789,1.710,1.772796,1.684719,1.682514,1.682514,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--21:23,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,2,32,48 192 192,1024,4,0.001,200,200,53.895,0.356,400.000,512.000,2.000,nucleo-h753zi-o3                        ,15.374,15.000,17.000,0.723,119.864,120.000,121.000,0.866,129.842,130.000,131.000,0.657,3944.272,3945.000,3955.000,6.675,25.429,25.000,26.000,0.512,25.794,26.000,26.000,0.487,13.765,14.000,14.000,0.521,4130.726,4131.000,4142.000,6.802,4087.872,4088.000,4099.000,6.770,1.789,1.774,1.772796,1.748807,1.749823,1.749721,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--21:31,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,2,32,48 192 192,1024,4,0.001,200,200,53.895,0.357,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,15.389,15.000,17.000,0.713,119.868,120.000,121.000,0.894,129.836,130.000,131.000,0.649,3944.232,3945.000,3955.000,6.687,25.437,25.000,26.000,0.524,25.792,26.000,26.000,0.484,13.773,14.000,14.000,0.511,4130.711,4131.000,4142.000,6.799,4087.833,4088.000,4099.000,6.799,1.789,1.774,1.772796,1.748807,1.749823,1.749721,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--21:39,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,3,32,48 192 192,1024,4,0.001,200,200,53.895,0.397,400.000,512.000,2.000,nucleo-h753zi-o3                        ,15.377,15.000,17.000,0.709,119.866,120.000,121.000,0.877,129.846,130.000,131.000,0.654,4463.214,4464.000,4474.000,6.654,25.437,25.000,26.000,0.519,25.839,26.000,26.000,0.476,13.763,14.000,14.000,0.508,4649.732,4650.000,4661.000,6.791,4606.821,4607.000,4618.000,6.749,1.789,1.769,1.772796,1.752979,1.754283,1.754138,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--21:46,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,3,32,48 192 192,1024,4,0.001,200,200,53.895,0.397,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,15.361,15.000,16.000,0.702,119.860,120.000,121.000,0.850,129.849,130.000,131.000,0.630,4463.222,4464.000,4474.000,6.658,25.441,25.000,26.000,0.523,25.844,26.000,26.000,0.468,13.748,14.000,14.000,0.525,4649.721,4650.000,4661.000,6.772,4606.814,4607.000,4618.000,6.746,1.789,1.769,1.772796,1.752979,1.754283,1.754138,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--21:54,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,1,8,192 768 768,1024,4,0.001,200,200,53.895,0.557,400.000,512.000,2.000,nucleo-h753zi-o3                        ,15.390,15.000,17.000,0.729,119.854,120.000,121.000,0.867,129.845,130.000,131.000,0.632,6792.087,6792.000,6803.000,6.739,25.414,25.000,26.000,0.513,25.773,26.000,26.000,0.500,13.758,14.000,14.000,0.513,6978.515,6978.000,6990.000,6.869,6935.687,6936.000,6947.000,6.832,1.789,1.773,1.772796,1.754541,1.753373,1.753373,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
23-10-25--22:01,_seed0_grid1200_M3232_Mbar12_30000_ep200,64,0,0,1536,1,8,192 768 768,1024,4,0.001,200,200,53.895,0.557,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,15.400,15.000,17.000,0.707,119.859,120.000,121.000,0.881,129.844,130.000,131.000,0.661,6792.046,6792.000,6803.000,6.724,25.427,25.000,26.000,0.517,25.777,26.000,26.000,0.499,13.760,14.000,14.000,0.517,6978.512,6978.000,6990.000,6.808,6935.653,6936.000,6946.000,6.825,1.789,1.773,1.772796,1.754541,1.753373,1.753373,"[542, 542, 539, 543, 541]","[542, 542, 539, 543, 541]","([542, 542, 539, 543, 541],)","[542, 542, 539, 543, 541]"
