timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
25-10-25--10:11,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,0,32,32 128 128,4096,4,0.001,200,200,0.000,-3832576.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,0.319,5.053626,0.318848,0.318690,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2105, 2103, 2167, 2104, 2105]","([2102, 2103, 2098, 2105, 2105],)","[0, 0, 0, 0, 0]"
25-10-25--10:12,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,3,0,1024,1,32,32 128 128,4096,4,0.001,200,200,0.000,0.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,3.804,5.053626,3.857469,3.844170,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2109, 2170]","([2171, 2108, 2102, 2109, 2170],)","[0, 0, 0, 0, 0]"
25-10-25--10:14,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,2,32,32 128 128,4096,4,0.001,200,200,0.000,-204832.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,4.164,5.053626,4.218914,4.219617,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2170]","([2171, 2108, 2102, 2110, 2170],)","[0, 0, 0, 0, 0]"
25-10-25--10:15,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,3,32,32 128 128,4096,4,0.001,200,200,0.000,-225264.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,4.553,5.053626,4.569318,4.553506,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2169]","([2171, 2108, 2102, 2110, 2169],)","[0, 0, 0, 0, 0]"
25-10-25--10:17,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,1,8,128 512 512,4096,4,0.001,200,200,0.000,-297696.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,4.326,5.053626,4.320999,4.307236,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2169]","([2171, 2108, 2102, 2110, 2169],)","[0, 0, 0, 0, 0]"
25-10-25--10:19,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,2,8,128 512 512,4096,4,0.001,200,200,0.000,-1950880.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,4.762,5.053626,4.771966,4.762836,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2170]","([2171, 2108, 2102, 2110, 2170],)","[0, 0, 0, 0, 0]"
25-10-25--10:20,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,3,8,128 512 512,4096,4,0.001,200,200,0.000,-2227824.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,4.992,5.053626,5.006440,5.000546,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2170]","([2171, 2108, 2102, 2110, 2170],)","[0, 0, 0, 0, 0]"
25-10-25--10:22,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,1,1,1024 4096 4096,4096,4,0.001,200,200,0.000,-4910296.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,4.886,5.053626,4.879807,4.878972,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2170]","([2171, 2108, 2102, 2110, 2170],)","[0, 0, 0, 0, 0]"
25-10-25--10:25,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,2,1,1024 4096 4096,4096,4,0.001,200,200,0.000,-21802656.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,5.034,5.053626,5.017643,5.018196,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2170]","([2171, 2108, 2102, 2110, 2170],)","[0, 0, 0, 0, 0]"
25-10-25--10:28,_seed0_grid1200_M6464_Mbar8_30000_ep200,64,2,0,1024,3,1,1024 4096 4096,4096,4,0.001,200,200,0.000,-38695024.000,180.000,128.000,0.500,nucleo-f446ze-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.065,5.048,5.053626,5.037885,5.038032,0.000000,"[2171, 2108, 2102, 2110, 2170]","[2171, 2108, 2102, 2110, 2170]","([2171, 2108, 2102, 2110, 2170],)","[0, 0, 0, 0, 0]"
